mode,sample_idx,n_obs,obs_species,eval_species,nrmse,in_obs
one-step,87,5,"A,B,C,D,M",B,0.004667512606829405,True
one-step,87,5,"A,B,C,D,M",C,0.00461976183578372,True
one-step,87,5,"A,B,C,D,M",D,0.00464932806789875,True
one-step,87,5,"A,B,C,D,M",E,0.031846120953559875,False
one-step,87,5,"A,B,C,D,M",F,0.083719402551651,False
one-step,87,5,"A,B,C,D,M",G,0.026620425283908844,False
one-step,87,5,"A,B,C,D,M",H,0.026442989706993103,False
one-step,87,5,"A,B,C,D,M",I,0.04467037692666054,False
one-step,87,5,"A,B,C,D,M",J,0.05480881407856941,False
one-step,87,5,"A,B,C,D,M",K,0.07595157623291016,False
one-step,87,5,"A,B,C,D,M",L,0.050723809748888016,False
one-step,87,5,"A,B,C,D,M",M,8.450474808796571e-08,True
one-step,87,6,"A,B,C,D,E,M",A,0.00250300788320601,True
one-step,87,6,"A,B,C,D,E,M",B,0.004667714703828096,True
one-step,87,6,"A,B,C,D,E,M",C,0.005716706160455942,True
one-step,87,6,"A,B,C,D,E,M",D,0.007260163780301809,True
one-step,87,6,"A,B,C,D,E,M",E,0.006047039292752743,True
one-step,87,6,"A,B,C,D,E,M",F,0.044557277113199234,False
one-step,87,6,"A,B,C,D,E,M",G,0.022070016711950302,False
one-step,87,6,"A,B,C,D,E,M",H,0.027731049805879593,False
one-step,87,6,"A,B,C,D,E,M",I,0.04472468048334122,False
one-step,87,6,"A,B,C,D,E,M",J,0.05473635718226433,False
one-step,87,6,"A,B,C,D,E,M",K,0.07599513232707977,False
one-step,87,6,"A,B,C,D,E,M",L,0.05075840651988983,False
one-step,87,6,"A,B,C,D,E,M",M,8.064714052125055e-08,True
one-step,87,7,"A,B,C,D,E,F,M",A,0.0025052723940461874,True
one-step,87,7,"A,B,C,D,E,F,M",B,0.004675958771258593,True
one-step,87,7,"A,B,C,D,E,F,M",C,0.005901224445551634,True
one-step,87,7,"A,B,C,D,E,F,M",D,0.008280756883323193,True
one-step,87,7,"A,B,C,D,E,F,M",E,0.005520264618098736,True
one-step,87,7,"A,B,C,D,E,F,M",F,0.0066841053776443005,True
one-step,87,7,"A,B,C,D,E,F,M",G,0.02847430482506752,False
one-step,87,7,"A,B,C,D,E,F,M",H,0.025848373770713806,False
one-step,87,7,"A,B,C,D,E,F,M",I,0.04438129812479019,False
one-step,87,7,"A,B,C,D,E,F,M",J,0.054772987961769104,False
one-step,87,7,"A,B,C,D,E,F,M",K,0.07604047656059265,False
one-step,87,7,"A,B,C,D,E,F,M",L,0.05079258605837822,False
one-step,87,7,"A,B,C,D,E,F,M",M,7.505020960252295e-08,True
one-step,87,8,"A,B,C,D,E,F,G,M",A,0.0025053895078599453,True
one-step,87,8,"A,B,C,D,E,F,G,M",B,0.004676097072660923,True
one-step,87,8,"A,B,C,D,E,F,G,M",C,0.005908004939556122,True
one-step,87,8,"A,B,C,D,E,F,G,M",D,0.008323337882757187,True
one-step,87,8,"A,B,C,D,E,F,G,M",E,0.005431010853499174,True
one-step,87,8,"A,B,C,D,E,F,G,M",F,0.006632826756685972,True
one-step,87,8,"A,B,C,D,E,F,G,M",G,0.0003864029422402382,True
one-step,87,8,"A,B,C,D,E,F,G,M",H,0.02181590348482132,False
one-step,87,8,"A,B,C,D,E,F,G,M",I,0.038287848234176636,False
one-step,87,8,"A,B,C,D,E,F,G,M",J,0.05750616639852524,False
one-step,87,8,"A,B,C,D,E,F,G,M",K,0.07610881328582764,False
one-step,87,8,"A,B,C,D,E,F,G,M",L,0.05082469806075096,False
one-step,87,8,"A,B,C,D,E,F,G,M",M,7.108290844826115e-08,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",A,0.002505677519366145,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",B,0.004676409065723419,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",C,0.005910509265959263,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",D,0.00833891425281763,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",E,0.0054241674952209,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",F,0.006619791034609079,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",G,0.00040871830424293876,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",H,0.0006164521328173578,True
one-step,87,9,"A,B,C,D,E,F,G,H,M",I,0.036782026290893555,False
one-step,87,9,"A,B,C,D,E,F,G,H,M",J,0.05749654397368431,False
one-step,87,9,"A,B,C,D,E,F,G,H,M",K,0.07615764439105988,False
one-step,87,9,"A,B,C,D,E,F,G,H,M",L,0.050858013331890106,False
one-step,87,9,"A,B,C,D,E,F,G,H,M",M,7.384323197356935e-08,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",A,0.0025057366583496332,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",B,0.0046766954474151134,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",C,0.005910616368055344,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",D,0.008339473977684975,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",E,0.005423437803983688,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",F,0.006616887636482716,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",G,0.00041080437949858606,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",H,0.0006228950805962086,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",I,9.272976967622526e-06,True
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",J,0.01825021393597126,False
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",K,0.07459250837564468,False
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",L,0.051096782088279724,False
one-step,87,10,"A,B,C,D,E,F,G,H,I,M",M,7.411907887444613e-08,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",A,0.002505810232833028,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.0046770647168159485,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.00591073464602232,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.008339686319231987,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.005425076466053724,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.0066412584856152534,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.00047495902981609106,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.0011143495794385672,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.0003972879785578698,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.0003506880602799356,True
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.0752541720867157,False
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.05104245990514755,False
one-step,87,11,"A,B,C,D,E,F,G,H,I,J,M",M,7.595380679958907e-08,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,0.002505846321582794,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.004677156917750835,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.005910778418183327,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.008339797146618366,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.005425113253295422,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.006641677115112543,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.0004761571763083339,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.0011113998480141163,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.00039798126090317965,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.00035128500894643366,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,1.9308122034544795e-07,True
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.001030515180900693,False
one-step,87,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,9.38019510954291e-08,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,0.0025058307219296694,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.0046772425994277,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.005910804495215416,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.008339920081198215,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.0054252538830041885,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.006642796564847231,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.0004800555179826915,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.0011518802493810654,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.00040056154830381274,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.0003320642572361976,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,0.00024517433485016227,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,0.0003739381500054151,True
one-step,87,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,0.00044166017323732376,True
one-step,643,2,"A,M",A,nan,True
one-step,643,2,"A,M",B,nan,False
one-step,643,2,"A,M",C,0.011656815186142921,False
one-step,643,2,"A,M",D,0.017085576429963112,False
one-step,643,2,"A,M",E,0.01971817947924137,False
one-step,643,2,"A,M",F,0.02728869952261448,False
one-step,643,2,"A,M",G,0.022885752841830254,False
one-step,643,2,"A,M",H,0.02322637476027012,False
one-step,643,2,"A,M",I,0.04347962513566017,False
one-step,643,2,"A,M",J,0.09108809381723404,False
one-step,643,2,"A,M",K,0.06740181148052216,False
one-step,643,2,"A,M",L,0.043061815202236176,False
one-step,643,2,"A,M",M,3.5639030215861567e-07,True
one-step,643,3,"A,B,M",A,nan,True
one-step,643,3,"A,B,M",B,nan,True
one-step,643,3,"A,B,M",C,0.011656815186142921,False
one-step,643,3,"A,B,M",D,0.017085576429963112,False
one-step,643,3,"A,B,M",E,0.01971818320453167,False
one-step,643,3,"A,B,M",F,0.027288615703582764,False
one-step,643,3,"A,B,M",G,0.02289380133152008,False
one-step,643,3,"A,B,M",H,0.023213153705000877,False
one-step,643,3,"A,B,M",I,0.04319380223751068,False
one-step,643,3,"A,B,M",J,0.09069304168224335,False
one-step,643,3,"A,B,M",K,0.06743219494819641,False
one-step,643,3,"A,B,M",L,0.043099455535411835,False
one-step,643,3,"A,B,M",M,3.646783852673252e-07,True
one-step,643,4,"A,B,C,M",A,nan,True
one-step,643,4,"A,B,C,M",B,nan,True
one-step,643,4,"A,B,C,M",C,3.457955244812183e-05,True
one-step,643,4,"A,B,C,M",D,0.01796225644648075,False
one-step,643,4,"A,B,C,M",E,0.019955169409513474,False
one-step,643,4,"A,B,C,M",F,0.027337253093719482,False
one-step,643,4,"A,B,C,M",G,0.02291060984134674,False
one-step,643,4,"A,B,C,M",H,0.023204781115055084,False
one-step,643,4,"A,B,C,M",I,0.043005313724279404,False
one-step,643,4,"A,B,C,M",J,0.09048300981521606,False
one-step,643,4,"A,B,C,M",K,0.06746964901685715,False
one-step,643,4,"A,B,C,M",L,0.043136097490787506,False
one-step,643,4,"A,B,C,M",M,3.678484006286453e-07,True
one-step,643,5,"A,B,C,D,M",A,nan,True
one-step,643,5,"A,B,C,D,M",B,nan,True
one-step,643,5,"A,B,C,D,M",C,5.0451126298867166e-05,True
one-step,643,5,"A,B,C,D,M",D,2.0362160285003483e-05,True
one-step,643,5,"A,B,C,D,M",E,0.019218910485506058,False
one-step,643,5,"A,B,C,D,M",F,0.02731381542980671,False
one-step,643,5,"A,B,C,D,M",G,0.022919051349163055,False
one-step,643,5,"A,B,C,D,M",H,0.023199137300252914,False
one-step,643,5,"A,B,C,D,M",I,0.04287204146385193,False
one-step,643,5,"A,B,C,D,M",J,0.09036030620336533,False
one-step,643,5,"A,B,C,D,M",K,0.06751101464033127,False
one-step,643,5,"A,B,C,D,M",L,0.04317205026745796,False
one-step,643,5,"A,B,C,D,M",M,3.699848605265288e-07,True
one-step,643,6,"A,B,C,D,E,M",A,nan,True
one-step,643,6,"A,B,C,D,E,M",B,nan,True
one-step,643,6,"A,B,C,D,E,M",C,0.00017201520677190274,True
one-step,643,6,"A,B,C,D,E,M",D,0.00021531434322241694,True
one-step,643,6,"A,B,C,D,E,M",E,5.469664029078558e-05,True
one-step,643,6,"A,B,C,D,E,M",F,0.023355523124337196,False
one-step,643,6,"A,B,C,D,E,M",G,0.026778286322951317,False
one-step,643,6,"A,B,C,D,E,M",H,0.02383316494524479,False
one-step,643,6,"A,B,C,D,E,M",I,0.04284629598259926,False
one-step,643,6,"A,B,C,D,E,M",J,0.09026362001895905,False
one-step,643,6,"A,B,C,D,E,M",K,0.06755474954843521,False
one-step,643,6,"A,B,C,D,E,M",L,0.04320744052529335,False
one-step,643,6,"A,B,C,D,E,M",M,3.716665730735258e-07,True
one-step,643,7,"A,B,C,D,E,F,M",A,nan,True
one-step,643,7,"A,B,C,D,E,F,M",B,nan,True
one-step,643,7,"A,B,C,D,E,F,M",C,7.745512994006276e-05,True
one-step,643,7,"A,B,C,D,E,F,M",D,5.706273077521473e-05,True
one-step,643,7,"A,B,C,D,E,F,M",E,0.0006628867704421282,True
one-step,643,7,"A,B,C,D,E,F,M",F,0.00014016169006936252,True
one-step,643,7,"A,B,C,D,E,F,M",G,0.02292991429567337,False
one-step,643,7,"A,B,C,D,E,F,M",H,0.022722572088241577,False
one-step,643,7,"A,B,C,D,E,F,M",I,0.04261151701211929,False
one-step,643,7,"A,B,C,D,E,F,M",J,0.09026201069355011,False
one-step,643,7,"A,B,C,D,E,F,M",K,0.06760008633136749,False
one-step,643,7,"A,B,C,D,E,F,M",L,0.043242380023002625,False
one-step,643,7,"A,B,C,D,E,F,M",M,3.734454878667748e-07,True
one-step,643,8,"A,B,C,D,E,F,G,M",A,nan,True
one-step,643,8,"A,B,C,D,E,F,G,M",B,nan,True
one-step,643,8,"A,B,C,D,E,F,G,M",C,0.00037907264777459204,True
one-step,643,8,"A,B,C,D,E,F,G,M",D,0.00018319727678317577,True
one-step,643,8,"A,B,C,D,E,F,G,M",E,0.0002060677797999233,True
one-step,643,8,"A,B,C,D,E,F,G,M",F,0.00016131870506796986,True
one-step,643,8,"A,B,C,D,E,F,G,M",G,0.0001724860048852861,True
one-step,643,8,"A,B,C,D,E,F,G,M",H,0.022508621215820312,False
one-step,643,8,"A,B,C,D,E,F,G,M",I,0.03968515992164612,False
one-step,643,8,"A,B,C,D,E,F,G,M",J,0.09514251351356506,False
one-step,643,8,"A,B,C,D,E,F,G,M",K,0.06766856461763382,False
one-step,643,8,"A,B,C,D,E,F,G,M",L,0.043275319039821625,False
one-step,643,8,"A,B,C,D,E,F,G,M",M,5.382726726566034e-07,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",A,nan,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",B,nan,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",C,0.00022343761520460248,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",D,0.00010982374078594148,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",E,0.00015617214376106858,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",F,0.00015379858086816967,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",G,0.0001483747037127614,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",H,0.00010199910320807248,True
one-step,643,9,"A,B,C,D,E,F,G,H,M",I,0.03495663031935692,False
one-step,643,9,"A,B,C,D,E,F,G,H,M",J,0.09391559660434723,False
one-step,643,9,"A,B,C,D,E,F,G,H,M",K,0.06771501898765564,False
one-step,643,9,"A,B,C,D,E,F,G,H,M",L,0.04330950602889061,False
one-step,643,9,"A,B,C,D,E,F,G,H,M",M,3.591832467009226e-07,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",A,nan,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",B,nan,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",C,0.0001446755341021344,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",D,7.233160431496799e-05,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",E,0.0001434281439287588,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",F,0.00014936392835807055,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",G,0.00013669414329342544,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",H,0.0008279923931695521,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",I,0.00018547027138993144,True
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",J,0.02425779029726982,False
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",K,0.06599734723567963,False
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",L,0.043556489050388336,False
one-step,643,10,"A,B,C,D,E,F,G,H,I,M",M,1.0838005692903607e-07,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",A,nan,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",B,nan,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",C,8.205494668800384e-05,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",D,4.551449455902912e-05,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00013502057117875665,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00014796177856624126,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.00013574045442510396,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.00035044908872805536,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.0008999630226753652,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.0009379266411997378,True
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.06669355928897858,False
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.04350125417113304,False
one-step,643,11,"A,B,C,D,E,F,G,H,I,J,M",M,1.642222713371666e-07,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,nan,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,nan,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,9.712360042613e-05,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,5.1911327318521217e-05,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.00013931290595792234,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00015300778613891453,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.000139316325658001,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.00035033919266425073,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.000895957404281944,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.0009304440463893116,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,5.075356739325798e-07,True
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.00018928958161268383,False
one-step,643,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,1.8581481242563314e-07,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,nan,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,nan,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,9.712125029182062e-05,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,5.123525988892652e-05,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.00013839028542861342,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.00015356943185906857,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.00013937083713244647,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.00034793667146004736,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.0008729411638341844,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.000913727271836251,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,4.8888050514506176e-05,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,6.979290628805757e-05,True
one-step,643,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,7.692811777815223e-05,True
one-step,511,2,"A,M",A,nan,True
one-step,511,2,"A,M",B,nan,False
one-step,511,2,"A,M",C,0.009833724237978458,False
one-step,511,2,"A,M",D,0.01806422881782055,False
one-step,511,2,"A,M",E,0.012452075257897377,False
one-step,511,2,"A,M",F,0.06066551059484482,False
one-step,511,2,"A,M",G,0.018059412017464638,False
one-step,511,2,"A,M",H,0.012176248244941235,False
one-step,511,2,"A,M",I,0.015945835039019585,False
one-step,511,2,"A,M",J,0.024906648322939873,False
one-step,511,2,"A,M",K,0.05768616870045662,False
one-step,511,2,"A,M",L,0.04739486798644066,False
one-step,511,2,"A,M",M,2.6599340685606876e-07,True
one-step,511,3,"A,B,M",A,nan,True
one-step,511,3,"A,B,M",B,nan,True
one-step,511,3,"A,B,M",C,0.009833724237978458,False
one-step,511,3,"A,B,M",D,0.01806422881782055,False
one-step,511,3,"A,B,M",E,0.012452071532607079,False
one-step,511,3,"A,B,M",F,0.06066552922129631,False
one-step,511,3,"A,B,M",G,0.018061690032482147,False
one-step,511,3,"A,B,M",H,0.012171116657555103,False
one-step,511,3,"A,B,M",I,0.0158422589302063,False
one-step,511,3,"A,B,M",J,0.024871762841939926,False
one-step,511,3,"A,B,M",K,0.05773694068193436,False
one-step,511,3,"A,B,M",L,0.047437313944101334,False
one-step,511,3,"A,B,M",M,3.3071606253542996e-07,True
one-step,511,4,"A,B,C,M",A,nan,True
one-step,511,4,"A,B,C,M",B,nan,True
one-step,511,4,"A,B,C,M",C,1.891479769255966e-05,True
one-step,511,4,"A,B,C,M",D,0.003152499906718731,False
one-step,511,4,"A,B,C,M",E,0.012406166642904282,False
one-step,511,4,"A,B,C,M",F,0.06068580225110054,False
one-step,511,4,"A,B,C,M",G,0.018064193427562714,False
one-step,511,4,"A,B,C,M",H,0.012167786248028278,False
one-step,511,4,"A,B,C,M",I,0.01576937362551689,False
one-step,511,4,"A,B,C,M",J,0.02485078014433384,False
one-step,511,4,"A,B,C,M",K,0.057787854224443436,False
one-step,511,4,"A,B,C,M",L,0.0474792905151844,False
one-step,511,4,"A,B,C,M",M,4.345004924743989e-07,True
one-step,511,5,"A,B,C,D,M",A,nan,True
one-step,511,5,"A,B,C,D,M",B,nan,True
one-step,511,5,"A,B,C,D,M",C,0.00010657453094609082,True
one-step,511,5,"A,B,C,D,M",D,0.00017852854216471314,True
one-step,511,5,"A,B,C,D,M",E,0.012386784888803959,False
one-step,511,5,"A,B,C,D,M",F,0.060710519552230835,False
one-step,511,5,"A,B,C,D,M",G,0.018067320808768272,False
one-step,511,5,"A,B,C,D,M",H,0.01216520182788372,False
one-step,511,5,"A,B,C,D,M",I,0.01571481302380562,False
one-step,511,5,"A,B,C,D,M",J,0.024836603552103043,False
one-step,511,5,"A,B,C,D,M",K,0.05783864110708237,False
one-step,511,5,"A,B,C,D,M",L,0.04752087965607643,False
one-step,511,5,"A,B,C,D,M",M,5.514428949027206e-07,True
one-step,511,6,"A,B,C,D,E,M",A,nan,True
one-step,511,6,"A,B,C,D,E,M",B,nan,True
one-step,511,6,"A,B,C,D,E,M",C,5.1983017328893766e-05,True
one-step,511,6,"A,B,C,D,E,M",D,8.300159242935479e-05,True
one-step,511,6,"A,B,C,D,E,M",E,2.291849159519188e-05,True
one-step,511,6,"A,B,C,D,E,M",F,0.026788810268044472,False
one-step,511,6,"A,B,C,D,E,M",G,0.01111340057104826,False
one-step,511,6,"A,B,C,D,E,M",H,0.01562274619936943,False
one-step,511,6,"A,B,C,D,E,M",I,0.015696069225668907,False
one-step,511,6,"A,B,C,D,E,M",J,0.024824149906635284,False
one-step,511,6,"A,B,C,D,E,M",K,0.05788908153772354,False
one-step,511,6,"A,B,C,D,E,M",L,0.04756208881735802,False
one-step,511,6,"A,B,C,D,E,M",M,6.646603765148029e-07,True
one-step,511,7,"A,B,C,D,E,F,M",A,nan,True
one-step,511,7,"A,B,C,D,E,F,M",B,nan,True
one-step,511,7,"A,B,C,D,E,F,M",C,5.210277231526561e-05,True
one-step,511,7,"A,B,C,D,E,F,M",D,0.00010486500104889274,True
one-step,511,7,"A,B,C,D,E,F,M",E,0.0002653888368513435,True
one-step,511,7,"A,B,C,D,E,F,M",F,0.0003267705033067614,True
one-step,511,7,"A,B,C,D,E,F,M",G,0.018662340939044952,False
one-step,511,7,"A,B,C,D,E,F,M",H,0.009885940700769424,False
one-step,511,7,"A,B,C,D,E,F,M",I,0.015618380159139633,False
one-step,511,7,"A,B,C,D,E,F,M",J,0.024820154532790184,False
one-step,511,7,"A,B,C,D,E,F,M",K,0.057939182966947556,False
one-step,511,7,"A,B,C,D,E,F,M",L,0.04760293662548065,False
one-step,511,7,"A,B,C,D,E,F,M",M,7.646938229299849e-07,True
one-step,511,8,"A,B,C,D,E,F,G,M",A,nan,True
one-step,511,8,"A,B,C,D,E,F,G,M",B,nan,True
one-step,511,8,"A,B,C,D,E,F,G,M",C,5.787039845017716e-05,True
one-step,511,8,"A,B,C,D,E,F,G,M",D,0.00012339303793851286,True
one-step,511,8,"A,B,C,D,E,F,G,M",E,0.00014444677799474448,True
one-step,511,8,"A,B,C,D,E,F,G,M",F,0.0002622311294544488,True
one-step,511,8,"A,B,C,D,E,F,G,M",G,0.00014392822049558163,True
one-step,511,8,"A,B,C,D,E,F,G,M",H,0.0028767469339072704,False
one-step,511,8,"A,B,C,D,E,F,G,M",I,0.014718448743224144,False
one-step,511,8,"A,B,C,D,E,F,G,M",J,0.024996867403388023,False
one-step,511,8,"A,B,C,D,E,F,G,M",K,0.057989563792943954,False
one-step,511,8,"A,B,C,D,E,F,G,M",L,0.04764338955283165,False
one-step,511,8,"A,B,C,D,E,F,G,M",M,7.978767371241702e-07,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",A,nan,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",B,nan,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",C,6.587071402464062e-05,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",D,0.00015104639169294387,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",E,7.039049523882568e-05,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",F,0.0002598846040200442,True
one-step,511,9,"A,B,C,D,E,F,G,H,M",G,0.00013940899225417525,True
